track_id,track_name,artist_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,is_viral
2EgXhbQ9SliIgqWbB4JYHW,Our Fire,Excision;Sullivan King,51,259401,0,0.386,0.739,2,-2.367,0,0.0384,0.033,2.23e-06,0.241,0.0666,75.023,4,0
0cpq28309jfgmz8HKLqjJB,Negra del Alma,William Luna,28,191960,0,0.728,0.702,7,-4.803,1,0.055,0.324,0.00104,0.108,0.936,83.962,4,0
2XcSvY0Ms2eciJNtrlTRKw,Kumm mer lääve,Kasalla,40,263146,0,0.349,0.927,1,-2.968,0,0.0432,0.00639,0.0,0.208,0.542,165.911,4,0
4b4ETAnCPzuL71IhujRpdW,Let's Make A Night To Remember,Bryan Adams,0,378906,0,0.47,0.621,0,-6.763,1,0.0253,0.206,0.000725,0.135,0.396,175.906,4,0
2A98i9soxcUp1Dukrsr6mI,El Noi de la Mare,Miguel Llobet Solés;Suzannah Bee,27,143730,0,0.445,0.217,7,-20.814,1,0.0407,0.965,0.874,0.111,0.168,90.835,3,0
6Hiy6GXkTsVDRUHmn2dBUj,Me Voy A Enamorar,Tatiana,29,191066,0,0.637,0.591,11,-11.325,0,0.0306,0.169,0.0,0.636,0.754,134.756,4,0
7vKfym6hgeJxxyyVpiXBBX,Animals,Martin Garrix,62,303040,1,0.676,0.858,1,-6.698,1,0.0391,0.00148,0.673,0.307,0.0371,128.011,4,0
3fM4uF5RuWugpR29Ue9HHy,50 Horas,Coti,0,213626,0,0.596,0.906,1,-5.654,0,0.046,0.04,0.000184,0.285,0.746,122.045,4,0
3dPR1lBLNDl1kY0oIxF7FU,空とサカナ,Wasuta,19,218800,0,0.523,0.844,8,-2.894,1,0.0666,0.142,0.0,0.267,0.682,167.98,4,0
0nS2xf6yooLnSAthClLCDi,If You Had My Love (Kav Verhouzer Remix),TWOPILOTS;De Hofnar;Kav Verhouzer,71,158536,0,0.73,0.699,10,-7.332,0,0.0434,0.0401,2.94e-06,0.129,0.624,122.968,4,1
2Bq81wqnLtbfhi0x2KYBcO,"Blood, Brains & Rock'n Roll",Zombie Girl;Sebastian Komor of Icon Of Coil,21,267626,1,0.501,0.88,6,-7.465,1,0.0517,0.00845,0.57,0.103,0.141,137.971,4,0
7k2Gfx7sRbecp29SQuNWXv,"Sol, Playa Y Arena","Tito ""El Bambino""",0,188320,0,0.823,0.656,5,-6.141,0,0.11,0.257,0.0,0.329,0.713,94.038,4,0
57xQRVkK1BB4JePQOqL6Xh,The Feeling,La Roux,25,246179,0,0.598,0.625,0,-9.256,1,0.0427,0.026,0.000112,0.12,0.319,125.652,4,0
5RtsmtLsEnwa96TEf56tJQ,GIRI GIRI,Masayuki Suzuki;すぅ,61,258765,0,0.78,0.889,11,-4.053,1,0.0351,0.223,0.0,0.0484,0.961,127.993,4,0
4K1ws716I10MEseMPX1uAl,Unknown Journey VII,Drexciya,14,258273,0,0.547,0.81,8,-8.114,1,0.0464,0.0205,0.00628,0.102,0.397,121.564,4,0
5pDwjmDQQS8xv3FcYMjOSI,Let It Snow,The Temptations,0,215480,0,0.452,0.457,0,-9.66,1,0.0287,0.28,3.59e-05,0.127,0.286,128.518,4,0
5NSdMmd2LnvgDcpLiKeKeD,Bad Girls Club,Falling In Reverse,61,221730,1,0.533,0.924,2,-2.697,1,0.154,0.0139,0.0,0.487,0.756,174.002,4,0
7ArVzlFsFsQXNseVXmdOyk,NVMD,Denise Julia,79,181224,1,0.758,0.674,6,-4.533,1,0.108,0.0903,0.0,0.0902,0.424,97.977,4,1
4XllG9XnknhPfUIekpeZuX,Kathal Tappu Tavaru,Havoc Mathan;Havoc Naven,27,173186,0,0.78,0.773,10,-5.882,0,0.207,0.175,0.0,0.0878,0.557,95.964,4,0
2ZUyxzeqj11CBJwZbnYgb8,Everybody Talks,Neon Trees,1,177280,0,0.474,0.916,8,-3.93,1,0.0624,0.00504,0.0,0.325,0.745,154.948,4,0
4l8RhqkuZa78jaquy24K8m,Pacify Her,Melanie Martinez,0,220013,0,0.576,0.593,9,-6.024,0,0.0305,0.0459,0.000834,0.237,0.366,157.993,4,0
7aPGbYjbgft9MPkUm8bTQQ,Boca Ciega,Jesse Rice,20,226384,0,0.633,0.597,7,-7.583,1,0.0343,0.373,1.22e-06,0.102,0.708,76.993,4,0
4ZAfKSyIX6YuW8sAceC3bf,Unclear Conversions,Antigama,11,111186,0,0.39,0.995,9,-5.372,1,0.142,1.54e-06,0.941,0.306,0.176,132.915,4,0
0aSdsoufzNzGKFkRTkBYzM,Bella Ciao,Gunz For Hire,52,198271,0,0.345,0.954,10,-1.337,0,0.181,0.0143,0.0,0.11,0.246,77.411,4,0
5tJqtSvAfTJkMrV4Wst4Le,100 words,Prateek Kuhad,52,210420,0,0.518,0.44,3,-14.536,1,0.034,0.888,0.457,0.111,0.575,76.154,4,0
4ogKG8W4iXhZ7DijimF3Tl,Sacrifice,ZABO,29,240000,0,0.556,0.771,6,-6.065,0,0.148,0.00215,0.000691,0.116,0.0753,105.006,4,0
2P8ruXnV0coLc7dAa93ZPy,My Daddy Is a Vampire,The Meteors,23,219333,0,0.37,0.683,6,-9.647,0,0.0282,0.142,5.28e-05,0.279,0.271,95.955,4,0
12zekfTE19F1o8kPAKieSa,You Can't Stop Me,Ferry Corsten,0,189843,0,0.551,0.958,7,-4.764,1,0.0395,0.00159,0.00563,0.328,0.366,124.993,4,0
0Z2J91b2iTGLVTZC4fKgxf,Hit 'Em Up - Single Version,2Pac;Outlawz,81,312626,1,0.916,0.844,7,-3.967,1,0.236,0.0394,0.0,0.0778,0.586,95.19,4,1
5XfOuwibC4Ch4RKyYeQ5Dm,El Amor y La Moda (O Amor e a Moda),Roberto Carlos,42,228906,0,0.529,0.524,8,-6.522,0,0.0334,0.814,0.0,0.312,0.74,132.339,4,0
015ASDUjzFvQrKgVI23aki,Night on the River,The Infamous Stringdusters,24,213226,0,0.492,0.681,7,-6.292,1,0.0269,0.46,0.00498,0.192,0.67,108.824,4,0
2z1DR0bNunlqbO3uPRwvYD,There Are Worse Things I Could Do (Glee Cast Version) (feat. Kate Hudson),Glee Cast;Kate Hudson,48,141560,0,0.406,0.494,7,-5.84,1,0.0332,0.561,0.0,0.123,0.223,99.854,3,0
3l3xTXsUXeWlkPqzMs7mPD,End Of The Road,Boyz II Men,71,351466,0,0.64,0.427,5,-9.29,0,0.0241,0.0664,0.0,0.0579,0.529,149.703,3,1
5fIYAGwzMDXx9RjQgD9K0h,Garúa,Pedro Laurenz;Alberto Podestá,20,189120,0,0.612,0.277,4,-8.057,0,0.0462,0.98,0.216,0.15,0.724,121.822,4,0
0zRsByaebl5MgRe51RP6uE,Sóca Fofo,A Dama,54,112941,1,0.774,0.537,6,-11.277,0,0.17,0.387,0.0,0.306,0.759,123.448,4,0
6aaN2LMboLIyNlo7XmPIrP,Patek (Remix),Mr Eazi;Falz;Major League Djz;DJ Tarico;Joey B,0,182029,0,0.848,0.724,1,-6.595,0,0.0362,0.0289,0.000847,0.0666,0.479,112.995,4,0
0ZeKKLfap5XNwLmKIjnPpx,Shapes of Mystery,Tony O'Connor,24,662266,0,0.392,0.601,5,-18.688,1,0.0805,0.889,0.709,0.888,0.375,103.851,4,0
1VDnY8UOAqr3ugFaJWFTYh,Är det kärlek du behöver,Lasse Stefanz,38,192146,0,0.666,0.824,1,-8.59,1,0.0283,0.438,2.34e-05,0.135,0.966,146.23,4,0
6Y5jYLQDocLm5e4RzyPgDb,Marigold,The Ocean Blue,23,186826,0,0.675,0.452,2,-11.492,1,0.0392,0.0149,0.284,0.0714,0.971,127.901,4,0
4JiBM7PxbGj72EtgYvspmG,Demented (Or Just Crazy) - Original Version,Tres Demented,8,485541,0,0.484,0.838,10,-16.897,0,0.0668,0.00509,0.648,0.293,0.253,127.993,4,0
2y7b6A4hhl3ysYlU2kztGD,El Bien,Viva Suecia,54,206226,0,0.264,0.875,9,-3.222,1,0.0551,0.00208,0.00771,0.176,0.403,64.319,4,0
5vW5AHNZDIJ6fmj0cBS0WV,Hypnotized,Unodavid,61,130485,1,0.811,0.508,10,-9.978,1,0.0499,0.0466,0.0,0.0906,0.0719,102.962,4,0
0I75DOENhkPTBpavd8VJgW,Normal,Feid,3,171880,1,0.709,0.56,4,-4.867,0,0.171,0.034,0.0,0.315,0.541,170.082,4,0
1ajmDbaiiibRPxiXUSMGlg,"Piano Sonata No. 8 in A Minor, K. 310: III. Presto",Wolfgang Amadeus Mozart;Mao Fujita,13,178760,0,0.474,0.159,9,-19.083,0,0.0449,0.993,0.898,0.0872,0.585,103.512,4,0
5xLfQuX5YAfog2JgPz0dpA,Moving in Stereo,The Cars,57,286106,0,0.718,0.543,4,-11.238,1,0.0372,0.0606,0.0988,0.0646,0.37,115.522,4,0
1zu2GKHPJIsUu80SUJX4H4,Devil Doesn’t Bargain,Alec Benjamin,80,163613,0,0.448,0.606,3,-4.565,1,0.0609,0.577,0.0,0.217,0.483,121.15,4,1
0wpJR7m3gGrywZbmG20Oai,Promises,Barreracudas,25,182013,0,0.324,0.936,10,-5.967,1,0.129,0.0185,0.000224,0.0782,0.899,164.402,4,0
6aGaVn5i4A5MZCxJ1WrlIc,Espiritu Combativo,Malon,26,226200,0,0.233,0.857,0,-6.5,1,0.0696,0.000211,8.14e-05,0.0651,0.411,66.018,4,0
4LOmO4DYEYqZmVuNWYvoB5,Si Los Hombres Han Llegado a La Luna,Gilberto Santa Rosa,29,295293,0,0.727,0.794,5,-7.988,1,0.0424,0.276,0.0,0.303,0.915,99.411,4,0
2KP76NyUIH8XNvWa84lRPi,ヒカリアレ,BURNOUT SYNDROMES,47,244800,0,0.311,0.944,7,-1.734,1,0.14,0.0116,0.0,0.383,0.398,177.948,4,0
5IE9m0dNaRoVbdYUeRTkSl,Mano,Joris Voorn,14,252053,0,0.719,0.553,1,-12.137,0,0.0404,0.433,0.895,0.108,0.207,126.023,3,0
69UCsdTNjYAgot1sIjviwD,Mr. Sun,Mother Goose Club,56,98857,0,0.756,0.587,4,-5.142,1,0.0286,0.409,0.0,0.247,0.893,89.018,4,0
27sqBDytiRE42WplwCLrj7,RUMBATÓN,Daddy Yankee,5,248768,0,0.685,0.909,3,-4.034,0,0.0396,0.0471,0.0,0.35,0.922,95.004,4,0
3lSOZb5rruEnFbe9xWELF6,Rue des trois frères,Fabrizio Paterlini,65,111442,0,0.348,0.169,1,-18.45,1,0.0413,0.959,0.889,0.1,0.107,138.877,3,0
6adqtz7Gy38l5RZ48T2wJZ,Muita Fé,Mc Kako;MC Marks;Pêpa Beatmaker,50,234084,0,0.694,0.46,6,-8.402,0,0.0699,0.358,0.0,0.089,0.162,141.917,4,0
5kM8weDoNhadBDZyZ4tfq8,Time Marches On (The Bootlegger Sessions),Michael Ray,0,162533,0,0.84,0.507,5,-7.251,0,0.0304,0.29,0.0,0.241,0.703,117.947,4,0
7p2bX5VCmu945fb3NGdgud,Something to Trust,Dub Pistols;Rodney P,13,211146,0,0.765,0.657,2,-7.779,1,0.157,0.356,0.0,0.107,0.595,95.995,4,0
687iFXYr1oiwT8c4RuW1jk,Nossa Historia - Ao Vivo,Novo Som;Lívia Gavazzi,31,294413,0,0.168,0.491,2,-9.047,1,0.0295,0.151,1.99e-05,0.806,0.224,180.124,3,0
71luKQBz27ZRIIwNdaYSOf,Roads,Portishead,0,303973,0,0.609,0.293,9,-11.836,0,0.0761,0.778,0.168,0.106,0.193,76.11,4,0
1KHKeIouP04dDtl0EetgED,The Downfall Of Us All,A Day To Remember,70,209093,0,0.588,0.881,0,-4.62,1,0.0666,0.000252,0.0,0.326,0.709,129.947,4,0
0pjFg3uppmooqP1yqPBhZk,Hooked,Kav Verhouzer;Madism;imallryt,53,167213,0,0.654,0.767,0,-6.307,1,0.0523,0.125,0.0,0.0838,0.404,122.017,4,0
4SrXpaZtMokUhhFkgzDMpK,Não Vai Voltar,Onze:20,53,239072,0,0.641,0.617,5,-7.411,0,0.0307,0.413,0.0,0.112,0.941,139.942,4,0
7dJP4ns1P10f7m1jt0cWeX,I Only Rewind,Tubeway Army,0,250026,0,0.627,0.704,0,-8.415,1,0.0497,0.0458,0.0859,0.113,0.781,141.891,4,0
4h1ZTkXUtAmWSlpmTu5PMk,Life is Good on the Open Road,Trampled by Turtles,31,203026,0,0.376,0.376,4,-8.389,1,0.0281,0.33,0.000105,0.128,0.381,107.41,4,0
6CHYyL3462Y2Bb2uWIIBkE,Algodón de azúcar,Chema Rivas,65,168000,0,0.785,0.732,1,-3.976,0,0.0377,0.248,0.0,0.298,0.64,99.967,4,0
1fUacP7XP697l6ry01oO4d,Antivist,Bring Me The Horizon,56,193640,1,0.494,0.99,7,-2.28,1,0.176,2.01e-05,0.0,0.127,0.283,136.995,4,0
2rlpzC6hz1VW9Quaz3ihHI,Geh mal Bier hol'n - GmBh,Mickie Krause,0,187053,0,0.612,0.997,1,-2.524,1,0.204,0.0185,0.0,0.335,0.545,139.989,4,0
0xCnwK4oewiyRMMM1QXR3d,Soda (Torkey Estanboli),Rashid Beibutov,5,262295,0,0.551,0.494,9,-11.164,1,0.0496,0.938,0.000934,0.339,0.592,118.149,4,0
2y6jrNLONfSqjacoyXfcCe,ANOTHER STARTING LINE,Hi-STANDARD,34,246706,0,0.524,0.969,5,-3.364,1,0.0403,0.000502,8.66e-05,0.0707,0.804,150.041,4,0
5mblm2qeUbMbsDNsIE5OQi,1º De Julho - Ao Vivo,Cássia Eller,45,292306,0,0.32,0.878,7,-5.771,1,0.0909,0.538,0.0,0.665,0.509,170.064,4,0
0UXYMQHbVhzy477hxrEVUe,Gota a Gota,Pense,30,145043,0,0.504,0.996,6,-3.836,1,0.136,7.75e-06,0.000248,0.21,0.218,112.466,4,0
58W0qvadgkqy1AqYEYl9m7,Landslide - 2018 Remaster,Fleetwood Mac,0,200413,0,0.428,0.292,7,-15.157,0,0.0307,0.859,0.00105,0.191,0.508,159.757,4,0
1y0gnbaFQBZVlVNJ16cvbB,Day N Night,Afrojack;Black V Neck;Muni Long,0,179199,0,0.709,0.871,5,-4.126,0,0.175,0.134,0.0,0.316,0.667,125.94,4,0
0Yld4eVEV6rBvpijVU2s6l,Naina,Pritam;Arijit Singh,66,225750,0,0.501,0.445,6,-8.432,1,0.0337,0.772,0.0,0.117,0.388,80.086,4,0
4t53NE3uBLkTwW9rUgiHC8,呼吸有害,Karen Mok,50,192196,0,0.604,0.622,2,-6.568,1,0.0465,0.498,0.0,0.128,0.195,77.981,4,0
6Ck0qJFmeNMp3EvLuK8cux,Masturbating In Bunk Beds,Ryan Sickler,22,102702,0,0.423,0.958,9,-5.639,0,0.834,0.861,0.0,0.862,0.451,86.051,3,0
3YcM62cCaGGlf25Rr1TujM,You Up?,rasya,46,118588,0,0.631,0.277,4,-13.779,1,0.0332,0.275,0.898,0.116,0.166,85.029,4,0
53doONzxweYRP5eoDXWut4,Caruso,Il Divo,23,235760,0,0.247,0.506,1,-7.998,0,0.0379,0.739,0.00163,0.0774,0.184,85.528,4,0
0FoAlOXHI6KJ4RHP9v8jnw,Baby Girl,Guru Randhawa;Dhvani Bhanushali,59,207493,0,0.815,0.801,7,-4.271,0,0.143,0.229,1.14e-05,0.0762,0.533,96.473,4,0
1E5HgkRXPToIFhFeMn4JSx,Let Me Love You,DJ Snake;Justin Bieber,0,205946,0,0.475,0.715,8,-5.371,1,0.058,0.0863,2.67e-05,0.135,0.159,199.892,4,0
6xsGllAEwkmF4SSDwdpmMt,Cold Water,Major Lazer;Justin Bieber;MØ,58,185351,0,0.608,0.798,6,-5.092,0,0.0432,0.0736,0.0,0.156,0.5,92.946,4,0
5hhhrZMKz1NEZM7jRWufbf,Bob,Frank Turner,30,188952,1,0.415,0.713,0,-5.529,1,0.0345,0.0555,0.0,0.0811,0.361,83.69,3,0
6AshXllQhobwSXsdpgp41w,Johnny P's Caddy,Benny The Butcher;J. Cole,63,225000,1,0.535,0.819,8,-6.792,1,0.455,0.584,0.0,0.16,0.581,150.451,4,0
3NGT0Td7H4Is1qrlDQJxma,Check Yo Self - Remix,Ice Cube;Das EFX,71,273106,1,0.934,0.735,1,-6.668,1,0.251,0.031,8.6e-06,0.107,0.768,101.368,4,1
1x9jqnd7tU7qRS2Uwt5PIx,Song to Say Goodbye,Harakiri for the Sky,44,324170,0,0.391,0.942,11,-7.998,1,0.0633,0.000295,0.715,0.181,0.322,159.984,4,0
4BRkPBUxOYffM2QXVlq7aC,Taxman - Remastered 2009,The Beatles,58,158853,0,0.469,0.596,7,-8.348,1,0.0749,0.0101,0.0,0.321,0.783,133.586,4,0
2fZeFBqhR1miYusitKjQls,Dead Man Walking,bloodsimple,0,237693,1,0.54,0.98,1,-3.463,1,0.0823,0.000169,1.56e-06,0.319,0.388,107.767,4,0
2x1GoZKREbFkQJ8FUaz3Lc,Lost,Phaxe;Morten Granau,47,560242,0,0.745,0.726,6,-7.816,0,0.044,0.0706,0.868,0.0731,0.259,135.0,4,0
68GFZFc2Fa5HLdv6TXziSD,Stay Where You Are,Yuna,49,209205,0,0.568,0.339,10,-8.661,1,0.0289,0.687,2.52e-05,0.24,0.121,124.819,4,0
1wRsvFf2MuGa0KqnkCbaQw,District Six - Live,Hugh Masekela,0,527506,0,0.778,0.711,7,-11.367,1,0.0643,0.352,0.0473,0.969,0.858,108.127,4,0
3iltRlox3jEeSKuqdW88EK,Going Up The Country,Canned Heat,62,172866,0,0.622,0.239,5,-18.982,0,0.0447,0.859,0.051,0.109,0.737,79.674,4,0
2422sniydbW1AmHoC4smC5,Overgrown,Tenno,55,137910,0,0.493,0.312,8,-15.138,0,0.0386,0.742,0.925,0.115,0.153,134.063,4,0
1H3Q48ARz2ZEwbOl6s53Mq,I’ll Keep You Safe,Vluestar,70,140338,0,0.504,0.401,0,-10.016,1,0.0958,0.805,0.00596,0.155,0.243,114.95,4,0
0qD7FNvGrdwtH3EaUnK2RY,Among Us,Simon Wester,38,194676,0,0.113,0.146,4,-19.294,1,0.033,0.925,0.958,0.0998,0.08,75.822,4,0
1QIIQ1B2syNBSvQULkXgTa,Traingazing,Sam Wills;Honey Mooncie,60,214159,0,0.849,0.361,11,-10.057,1,0.0641,0.692,0.00673,0.14,0.553,137.539,4,0
4AblNv2IZzFJnnifSzb9v5,Lipstick,Ariel Pink,54,200293,0,0.472,0.832,3,-3.278,0,0.0339,0.00058,0.000255,0.256,0.839,134.957,4,0
1ye6Yebp4qcdtDLSpTGbzV,A Leaden Stride to Nowhere,Discordance Axis,15,247293,0,0.365,0.763,7,-6.095,1,0.23,2.71e-05,0.637,0.297,0.0664,130.706,4,0
3uZVW95wL46pTfHDzbaFUd,Vem Cear Comigo,Gerson Rufino,48,243266,0,0.618,0.69,3,-4.311,1,0.0268,0.292,0.0,0.202,0.252,145.989,4,0
1JorgVEvGT4McTPnJSQGtP,"Help Me, Rhonda",The Beach Boys,29,169280,0,0.528,0.716,1,-7.478,1,0.0308,0.104,0.0,0.0552,0.851,139.713,4,0
0NaNzUwgo22RgGAzt9fFwn,Ich bin morgens immer müde,Peter Wackel,0,215651,0,0.67,0.983,3,-2.052,0,0.0779,0.0067,0.0,0.0223,0.822,134.044,4,0
5qHW3YD2L8vvtWtD7j5pmk,Gunny,Dale Howard,57,200648,0,0.74,0.922,10,-7.719,0,0.0436,0.00616,0.691,0.149,0.54,125.021,4,0
4exwQkW1DqtMv3fkCr1jys,More and More,Webb Pierce,32,149800,0,0.531,0.425,9,-12.091,1,0.0315,0.636,1.59e-05,0.0814,0.679,113.265,4,0
6VppCXLthp6U3noHF3GUwO,Destino,Greeicy;Nacho,0,180480,0,0.708,0.76,0,-3.02,1,0.0934,0.0104,8.35e-06,0.0462,0.706,188.124,4,0
0Ja4hLKiUSw01E01pJ1yGr,Breathe,The Prodigy,66,336280,0,0.673,0.808,9,-6.183,1,0.0491,0.0121,0.878,0.037,0.303,130.041,4,0
5eAymAmVU6CyejjFJxvcMI,Move Your Body,Marshall Jefferson,44,405760,0,0.785,0.907,4,-4.15,0,0.118,0.0156,1.14e-06,0.513,0.565,122.311,4,0
3VhI9Y8WXoKSME4BBgUnWx,Ora Iê Iê O,Metá Metá,21,152372,0,0.682,0.815,11,-7.55,0,0.062,0.528,0.0,0.0995,0.964,106.068,4,0
6gBFPUFcJLzWGx4lenP6h2,goosebumps,Travis Scott,84,243836,1,0.841,0.728,7,-3.37,1,0.0484,0.0847,0.0,0.149,0.43,130.049,4,1
6Kg43FGrDGCiSZvXD7m6iv,Kolachathi,Dabzee;ANXZIETY,26,213467,1,0.885,0.763,8,-5.165,0,0.0363,0.73,0.00042,0.302,0.746,135.016,4,0
7j56HrjR9cGzvekvZY3Faz,HandClap,Fitz and The Tantrums,65,193253,0,0.636,0.836,8,-3.004,1,0.0427,0.00609,0.000157,0.0828,0.715,139.956,4,0
2uyTefoLGU2pg0V467quGM,Days Go By (Technikore Mix),Hardcore Masif;Technikore,27,388284,0,0.537,0.994,4,-5.152,0,0.0776,0.000131,0.685,0.28,0.356,170.013,4,0
4mA8VXKSpyfTZ66uuyQnw7,The Road I'm On,Ranji;Bingo Bango,51,260868,0,0.572,0.743,8,-7.129,0,0.0418,0.0349,0.61,0.109,0.183,103.477,3,0
4SH8m1dOlwUV8Bsi0jytbN,Maine Bheja Hai Sandesh,Sujatha,22,90693,0,0.479,0.166,4,-12.125,1,0.0282,0.757,9.06e-06,0.127,0.207,81.993,3,0
0z5x3VmmQ7cyTeOP7VAf3T,Perfect Sense,Arctic Monkeys,40,167379,0,0.52,0.478,4,-10.862,1,0.0276,0.61,0.00122,0.105,0.545,82.932,4,0
0Elfdj2gQ0Ib0h49kCKb2R,Caserón de Tejas (feat. Jorge Calandrelli),Maria Graña;Jorge Calandrelli,17,250133,0,0.444,0.121,5,-14.244,1,0.0366,0.968,0.000676,0.17,0.28,92.64,4,0
64vBCC1lpjEnF10CkDiDhv,Every Morning,Chris Lorenzo,58,196406,0,0.795,0.981,6,-4.665,1,0.0517,0.00119,0.91,0.0519,0.666,128.0,4,0
1NB92HB88keG4Iw94agom2,Valkyrie,Opposite Ways,36,353520,0,0.652,0.675,7,-9.37,1,0.0405,0.0052,0.563,0.112,0.0364,124.982,4,0
0RqQLF5N7q1dVW9hb0Dezb,Monster,Lady Gaga,0,249253,0,0.7,0.808,9,-4.522,0,0.0446,0.00141,0.0,0.611,0.664,120.032,4,0
5DXt0rgXsJPkU6sBCh4L4J,達爾文,Tanya Chua,51,265106,0,0.57,0.283,7,-10.073,1,0.0326,0.854,0.0,0.101,0.409,78.01,4,0
50OfadQYJlnlEBK6QOWqNQ,出走太平洋,Denise Ho,31,264240,0,0.491,0.486,4,-7.91,0,0.0318,0.261,0.0,0.0964,0.346,133.903,4,0
65HA9FsYyA2xro9RzNlNmy,Kickstart My Heart,Mötley Crüe,36,282653,0,0.363,0.982,7,-3.621,0,0.3,0.00123,0.00218,0.284,0.275,179.23,4,0
4bmFTB79L8PUgBgNvXL3ra,Little Bright Star - Stereo,The Supremes,0,146000,0,0.711,0.774,3,-6.769,1,0.0564,0.549,0.0,0.103,0.553,115.007,4,0
0RPpZrP4e0OwfAFdrUj9eQ,Solen Försvann,Tommy Tip;Roffe Ruff,32,231520,0,0.756,0.697,11,-3.588,1,0.319,0.545,0.0,0.761,0.968,82.473,4,0
3LiU1IMIbzPR5MpOmo8HDt,The Only Way,Daxson;Numa,44,286222,0,0.463,0.9,3,-5.477,0,0.0811,0.014,0.00445,0.0958,0.0775,134.973,4,0
6hHXft1nFyvfVv6UoRToPZ,Our Last Summer,ABBA,61,259733,0,0.504,0.528,2,-7.889,1,0.0244,0.72,6.28e-05,0.432,0.414,98.341,4,0
3KhwEuqLNjHfsKaBDo1yVh,Boku no Sensou,Shinsei Kamattechan,66,280466,0,0.473,0.936,2,-4.877,1,0.0704,0.00916,0.0422,0.31,0.416,144.014,4,0
63mL1DdcSFfxVJ9XGnSRQz,Basics,TWICE,73,176973,0,0.778,0.8,2,-3.529,1,0.227,0.254,0.0,0.139,0.585,137.997,4,1
5xz5dUtU2xooSP75BwRJ3H,Ten Tigers,Bonobo,41,243780,0,0.711,0.836,2,-9.156,0,0.0452,0.152,0.636,0.157,0.321,99.984,4,0
5g1BARk25uUJtEPSUwcjnU,Hero (feat. Christina Perri),Cash Cash;Christina Perri,67,197840,0,0.47,0.85,1,-2.825,0,0.0363,0.0627,0.0,0.118,0.148,149.876,4,0
2JvMQAUGqvGIk1uhCqW0Qy,玉虫色ホモサピエンス,Dempagumi.Inc,18,238901,0,0.386,0.84,10,-4.586,0,0.233,0.0138,2.31e-05,0.354,0.878,189.745,4,0
13bJVNCInJ4OzCm6Hi8mRU,From A Twinkling Star To A Passing Angel - Demo Medley,ABBA,0,547880,0,0.4,0.178,7,-16.76,1,0.0351,0.719,8.22e-06,0.3,0.209,120.152,4,0
1RdD6om9qJgYyCyVT5OdKe,Quiero Volver A Enamorarte,Yan Collazo,36,259522,0,0.738,0.806,0,-6.383,1,0.0467,0.582,0.0246,0.113,0.646,100.084,4,0
4FmlL5OdnOLPLzTJNstL3n,Liebeslied - Neue Aufnahme 2022,Die Toten Hosen,40,195257,0,0.518,0.995,0,-3.412,1,0.0901,1.11e-05,0.00161,0.0931,0.342,135.013,4,0
6QWWAAktMqnx50kzSzjLVd,Yajña,6091,25,305263,0,0.859,0.633,9,-9.894,1,0.0637,0.0157,0.863,0.0977,0.0457,109.998,4,0
1P8XDdN12CndYWcNikq1MJ,Fight For The Right,NEO JAPONISM,47,262973,0,0.605,0.94,1,-2.645,0,0.141,0.00064,2.23e-05,0.19,0.52,149.914,4,0
62qUTJAM7dZgOebu2qB7QB,Overwhelmed,Royal & the Serpent,0,159293,0,0.804,0.323,0,-11.127,0,0.305,0.308,0.0,0.15,0.456,87.019,4,0
31qJ6MTYlqfZCWOdX5kSkK,Above with Eagles,Tony O'Connor,21,466706,0,0.424,0.057,7,-20.102,1,0.037,0.96,0.908,0.0599,0.16,75.913,4,0
38DylDHZqbZ8zzIasbWFab,Chuva de Sangue,Voz da Verdade,40,311373,0,0.322,0.702,4,-4.988,1,0.035,0.511,0.00149,0.123,0.212,75.096,4,0
7skyROG3OyzkpkrYTQOWf3,La tablada,Juan D'Arienzo,18,146200,0,0.741,0.278,9,-11.485,1,0.0538,0.66,0.775,0.0603,0.799,132.138,4,0
2Qczuu8EryIy0uqHNU0xSP,Baki vs Oliva Rap. Pentágono Negro,MegaR,37,235671,0,0.582,0.958,10,-4.685,0,0.247,0.567,0.0,0.348,0.29,96.248,4,0
6t58qlz1raetB5H5dbT0py,forget-me-not 〜ワスレナグサ〜(version2016),Flower,21,291426,0,0.68,0.921,6,-3.138,1,0.0459,0.201,0.0,0.314,0.697,125.464,4,0
12JXx8U1YoOyvjE7BJy5tx,Taxi,Mariah Angeliq;Guaynaa,0,173653,0,0.727,0.796,7,-3.918,0,0.125,0.0627,0.0,0.166,0.701,180.069,4,0
2TI0STKG1kgevz10OxF3Pm,"Você E Eu, Eu E Você (Juntinhos)",Tim Maia,44,292670,0,0.791,0.858,8,-9.45,1,0.072,0.114,0.0923,0.0781,0.872,125.791,4,0
6WCeFNVAXUtNczb7lqLiZU,Crocodile Rock,Elton John,73,235440,0,0.621,0.8,4,-7.284,0,0.0344,0.0263,1.51e-05,0.0591,0.968,149.91,4,1
3VOgOT6SNjrRjhjuisphY7,"eyes blue or brown, can't remember",untrusted;pretence;11:11 Music Group,66,180833,0,0.751,0.354,10,-14.518,1,0.446,0.885,0.179,0.206,0.781,143.87,4,0
3ot7yfRXpFYYmBBZ8XrM2f,I'm a Survivor,George Jones,10,190213,0,0.506,0.279,8,-13.727,1,0.0271,0.729,3.01e-06,0.187,0.313,89.825,3,0
